user_id,yt_id,views,category
257,719,3,Food
340,510,13,Fashion
119,21,8,Sports
469,529,3,Fashion
43,495,9,Travel
343,205,17,Technology
424,343,6,Technology
304,183,8,Food
413,536,19,Technology
319,962,12,Fashion
969,872,13,Food
726,101,1,Food
947,701,2,Travel
531,388,17,Food
38,327,7,Fashion
821,117,3,Travel
745,828,12,Travel
210,777,16,Travel
215,212,20,Food
191,281,20,Sports
251,552,14,Travel
249,85,20,Technology
118,897,6,Fashion
427,668,6,Fashion
128,868,17,Fashion
42,0,5,Sports
764,240,13,Sports
978,694,2,Sports
985,49,14,Food
529,165,15,Sports
187,321,5,Food
359,188,14,Technology
852,683,1,Travel
716,484,9,Fashion
580,322,2,Technology
287,508,6,Travel
655,186,4,Food
712,472,10,Food
628,180,18,Food
667,86,20,Sports
19,451,9,Fashion
819,216,1,Technology
306,751,19,Food
984,201,19,Fashion
699,569,19,Food
190,939,10,Food
26,65,14,Fashion
832,713,8,Technology
839,207,17,Fashion
562,931,13,Sports
843,493,4,Travel
384,504,11,Technology
470,867,7,Fashion
814,281,1,Travel
656,500,15,Sports
415,854,10,Sports
742,903,2,Fashion
989,507,3,Technology
440,336,18,Technology
417,667,2,Sports
814,525,14,Food
161,976,17,Sports
664,969,10,Sports
675,298,5,Fashion
311,975,15,Sports
241,776,19,Food
278,761,8,Technology
581,601,19,Sports
967,834,13,Technology
461,733,2,Technology
287,665,12,Sports
819,202,3,Travel
982,218,1,Technology
810,360,1,Fashion
772,924,17,Travel
509,839,20,Sports
617,3,4,Technology
708,756,2,Food
260,323,4,Travel
286,761,18,Travel
439,469,8,Fashion
172,178,14,Travel
52,985,6,Sports
899,981,4,Food
841,263,4,Travel
194,1,9,Technology
979,28,17,Food
113,373,6,Sports
446,854,16,Sports
236,492,1,Food
813,489,1,Technology
748,807,2,Sports
384,386,3,Fashion
461,932,15,Technology
446,689,6,Sports
881,550,19,Sports
602,2,18,Technology
873,902,7,Travel
530,194,14,Fashion
311,906,13,Fashion
722,769,6,Food
715,465,9,Technology
113,294,20,Technology
351,309,13,Sports
289,629,20,Sports
577,622,12,Sports
652,471,1,Travel
143,101,4,Technology
321,65,18,Travel
994,985,17,Travel
148,755,18,Travel
662,661,12,Technology
217,239,6,Technology
347,447,4,Fashion
24,336,15,Fashion
63,750,20,Technology
359,332,13,Food
199,474,16,Sports
615,319,10,Travel
956,158,5,Technology
96,359,10,Technology
473,933,3,Fashion
613,160,17,Travel
418,442,20,Travel
381,698,15,Fashion
14,870,10,Food
987,806,1,Travel
77,844,5,Fashion
288,603,11,Fashion
820,883,8,Travel
485,502,16,Food
517,313,17,Technology
984,328,18,Fashion
437,96,17,Food
717,810,8,Travel
709,816,3,Technology
946,601,10,Technology
827,695,6,Food
449,716,4,Fashion
373,230,17,Technology
423,968,5,Sports
511,338,11,Travel
186,771,9,Food
394,430,13,Travel
756,698,14,Technology
812,327,1,Food
562,749,18,Fashion
641,88,20,Fashion
491,93,18,Travel
320,597,4,Travel
527,234,8,Travel
20,384,2,Fashion
161,250,15,Sports
268,940,15,Food
176,900,1,Technology
315,235,6,Fashion
137,423,17,Technology
782,313,1,Fashion
564,112,12,Technology
546,821,16,Technology
588,683,3,Fashion
79,590,3,Food
642,956,11,Travel
825,459,10,Food
123,120,11,Technology
84,674,19,Sports
867,132,7,Fashion
439,908,10,Technology
295,331,4,Technology
557,101,16,Fashion
372,271,15,Fashion
748,377,13,Travel
661,59,11,Food
896,528,1,Travel
725,526,16,Travel
51,842,14,Travel
763,941,18,Technology
695,313,20,Sports
824,907,19,Travel
216,556,8,Food
633,624,5,Fashion
815,324,16,Sports
931,546,16,Fashion
70,917,20,Travel
668,23,8,Sports
455,658,20,Fashion
880,318,16,Sports
155,640,4,Travel
985,551,12,Fashion
674,490,10,Fashion
645,120,18,Technology
424,687,18,Food
260,444,11,Food
16,106,16,Travel
324,180,19,Travel
595,124,20,Food
322,271,4,Fashion
21,830,12,Sports
549,291,5,Sports
745,598,5,Food
922,448,2,Technology
614,423,17,Travel
431,573,12,Sports
157,18,11,Travel
224,568,1,Food
565,936,8,Fashion
55,790,2,Fashion
774,439,14,Fashion
857,57,18,Food
341,618,14,Sports
605,613,8,Fashion
318,294,16,Sports
714,706,20,Sports
373,499,4,Fashion
705,407,4,Travel
98,969,12,Sports
379,515,1,Travel
230,780,19,Fashion
255,36,13,Travel
248,411,1,Food
928,619,16,Fashion
703,117,10,Fashion
250,563,14,Sports
397,763,3,Travel
305,767,4,Technology
908,551,17,Sports
797,922,3,Technology
592,749,17,Fashion
462,665,9,Fashion
735,510,11,Technology
445,925,7,Fashion
567,651,7,Sports
71,832,7,Fashion
154,300,4,Fashion
666,695,19,Technology
180,593,4,Fashion
414,487,7,Travel
170,232,11,Fashion
842,406,17,Sports
108,742,8,Fashion
333,275,9,Travel
101,553,13,Technology
264,927,11,Sports
522,324,5,Food
102,898,19,Technology
15,428,6,Fashion
89,792,20,Travel
12,250,20,Sports
704,117,2,Food
458,693,18,Technology
704,659,20,Fashion
9,219,20,Sports
640,613,3,Food
911,822,6,Technology
640,738,11,Sports
170,161,16,Travel
444,187,13,Food
773,723,3,Food
971,203,20,Sports
965,571,5,Food
368,574,14,Technology
771,338,12,Technology
158,897,2,Food
829,490,12,Technology
803,970,4,Food
373,139,16,Technology
121,88,1,Fashion
7,230,3,Fashion
745,284,14,Food
637,158,9,Sports
917,55,13,Fashion
914,4,18,Travel
408,808,1,Technology
455,625,10,Technology
197,462,8,Technology
918,690,20,Food
922,802,18,Food
497,270,18,Fashion
188,468,20,Technology
470,747,13,Fashion
151,991,9,Sports
597,604,3,Sports
194,374,9,Travel
517,781,4,Food
711,717,5,Food
177,306,7,Sports
701,120,17,Food
404,118,16,Technology
698,899,11,Travel
824,654,18,Food
206,253,17,Fashion
266,914,3,Technology
333,676,17,Fashion
870,763,7,Sports
92,310,17,Fashion
67,531,7,Sports
67,452,1,Travel
392,193,4,Food
356,203,2,Technology
123,950,10,Travel
233,485,18,Sports
929,48,5,Fashion
53,613,11,Travel
670,630,18,Technology
892,785,12,Travel
304,376,17,Fashion
832,316,17,Sports
633,474,5,Technology
749,359,7,Fashion
969,543,10,Sports
541,963,16,Travel
450,893,16,Technology
637,237,10,Food
488,479,16,Technology
468,201,13,Food
989,389,18,Sports
886,645,1,Food
510,286,19,Travel
456,631,8,Food
424,532,11,Travel
748,864,12,Sports
364,503,6,Sports
184,277,18,Technology
300,995,16,Fashion
49,966,19,Technology
512,736,6,Sports
523,59,8,Fashion
651,175,13,Food
701,270,18,Fashion
591,688,5,Travel
874,364,7,Technology
400,231,16,Technology
22,120,19,Travel
809,136,13,Sports
387,690,10,Sports
8,920,13,Travel
183,760,4,Travel
100,606,14,Sports
607,966,5,Food
328,193,11,Technology
368,92,1,Food
345,693,1,Sports
805,623,2,Food
172,363,1,Food
918,674,15,Technology
730,99,2,Technology
679,150,2,Travel
372,878,5,Sports
677,413,11,Technology
988,703,1,Fashion
781,385,4,Travel
431,103,15,Food
798,811,4,Fashion
457,377,7,Fashion
108,488,1,Sports
239,20,6,Technology
109,895,15,Fashion
458,246,11,Fashion
758,291,6,Technology
137,694,19,Food
613,459,18,Food
996,299,2,Sports
597,558,6,Fashion
59,176,5,Travel
391,775,13,Technology
302,845,8,Fashion
519,855,5,Fashion
170,676,5,Sports
0,56,13,Food
284,146,10,Sports
271,799,1,Fashion
948,552,9,Fashion
983,632,9,Technology
172,639,14,Food
990,219,15,Technology
134,182,16,Sports
636,225,4,Fashion
745,460,2,Fashion
307,734,6,Fashion
885,936,11,Fashion
491,869,4,Travel
5,280,17,Food
892,324,17,Sports
865,390,14,Sports
454,607,8,Sports
970,315,8,Sports
581,194,15,Sports
737,942,4,Technology
995,478,8,Food
347,12,6,Technology
812,991,15,Fashion
305,658,2,Travel
118,250,18,Food
782,67,18,Fashion
244,497,14,Food
231,192,16,Technology
785,366,11,Food
879,454,17,Travel
933,130,20,Food
626,408,7,Sports
824,680,18,Technology
439,421,11,Travel
225,50,11,Food
581,166,2,Food
579,158,2,Sports
305,541,8,Technology
612,13,20,Fashion
501,563,3,Travel
10,462,10,Technology
441,680,6,Sports
741,21,6,Travel
237,450,12,Technology
170,403,9,Fashion
880,256,1,Technology
351,63,18,Technology
358,588,10,Fashion
300,630,14,Fashion
594,372,11,Fashion
999,476,14,Technology
844,107,9,Fashion
445,479,13,Food
408,421,15,Sports
107,230,1,Food
354,224,20,Fashion
494,451,17,Technology
577,922,3,Sports
192,795,20,Technology
408,349,18,Sports
938,139,14,Sports
977,340,17,Travel
210,839,5,Travel
305,100,12,Sports
125,333,3,Fashion
134,439,17,Travel
696,933,8,Sports
847,261,14,Travel
822,512,5,Fashion
551,142,3,Fashion
636,718,19,Fashion
412,401,7,Technology
60,985,17,Sports
571,230,20,Sports
922,979,16,Technology
40,353,15,Travel
513,879,1,Food
367,61,8,Technology
429,622,1,Technology
574,957,6,Fashion
995,645,6,Technology
42,831,20,Food
42,683,18,Fashion
951,632,15,Technology
195,349,18,Fashion
652,87,15,Food
234,57,6,Fashion
29,671,14,Technology
682,22,20,Sports
742,787,18,Sports
144,755,14,Travel
272,829,3,Sports
443,614,15,Sports
898,271,19,Fashion
479,287,7,Technology
443,491,5,Sports
147,67,4,Fashion
507,955,5,Food
942,613,2,Travel
207,246,19,Technology
209,247,6,Food
650,954,7,Technology
190,742,19,Technology
174,275,18,Sports
165,516,4,Food
981,436,9,Sports
943,874,10,Food
780,15,11,Travel
765,150,17,Technology
57,697,16,Food
678,5,11,Travel
5,281,6,Travel
265,332,7,Travel
735,853,4,Sports
982,95,2,Travel
857,640,19,Sports
461,465,17,Technology
308,93,14,Technology
639,833,10,Sports
193,118,12,Technology
270,711,7,Fashion
323,247,1,Food
103,754,17,Food
519,617,10,Technology
584,293,11,Technology
560,489,13,Sports
593,823,2,Travel
951,36,9,Technology
564,196,20,Sports
408,552,1,Sports
441,251,4,Technology
346,442,10,Technology
491,657,5,Travel
127,851,20,Food
41,658,18,Food
441,58,2,Travel
865,661,18,Sports
546,740,10,Sports
847,210,4,Technology
8,856,6,Fashion
439,464,1,Food
670,41,12,Sports
648,751,19,Travel
450,831,9,Travel
676,325,2,Sports
507,541,6,Sports
933,160,6,Food
893,147,8,Food
634,794,7,Travel
320,82,8,Food
750,215,6,Fashion
437,128,3,Food
3,929,1,Fashion
68,981,13,Technology
920,501,3,Technology
703,303,6,Fashion
988,795,17,Sports
806,620,11,Travel
301,216,8,Food
789,431,2,Sports
325,509,19,Fashion
665,289,5,Fashion
784,936,18,Sports
526,618,7,Travel
835,564,4,Travel
206,926,4,Travel
557,167,3,Fashion
331,427,4,Technology
2,97,16,Fashion
850,662,3,Technology
65,18,11,Technology
306,8,10,Sports
783,815,7,Food
668,904,18,Sports
173,997,9,Fashion
236,610,8,Technology
924,519,12,Sports
208,898,15,Food
907,241,12,Technology
943,540,11,Travel
943,211,16,Travel
607,699,3,Sports
957,145,14,Sports
322,883,11,Food
39,698,4,Fashion
997,549,19,Fashion
80,823,13,Technology
583,487,3,Fashion
885,711,1,Sports
473,289,7,Food
18,499,8,Travel
910,633,5,Sports
121,778,14,Fashion
441,578,9,Sports
216,477,10,Food
735,728,4,Fashion
806,381,14,Sports
90,758,16,Technology
699,604,19,Sports
183,366,14,Sports
732,981,10,Food
877,32,17,Food
257,311,11,Sports
602,122,15,Travel
927,32,12,Technology
649,706,19,Food
996,757,12,Travel
534,966,19,Sports
453,639,1,Fashion
639,585,5,Sports
860,646,20,Technology
670,352,14,Food
231,231,2,Technology
185,741,18,Sports
310,677,13,Technology
684,483,7,Travel
13,717,14,Food
630,320,16,Food
192,91,15,Travel
549,134,18,Food
677,856,17,Sports
77,948,1,Technology
204,99,13,Fashion
725,971,12,Travel
59,947,3,Sports
37,554,17,Travel
645,827,20,Food
968,216,8,Sports
390,754,8,Travel
893,747,11,Travel
696,779,5,Technology
840,543,10,Travel
280,510,13,Food
6,371,6,Sports
271,125,18,Sports
24,493,14,Technology
469,113,12,Sports
495,464,3,Food
544,356,6,Technology
647,515,3,Technology
94,542,5,Food
123,205,8,Technology
470,658,14,Technology
343,729,4,Travel
526,618,6,Technology
209,935,3,Sports
782,35,10,Fashion
635,556,10,Fashion
179,232,16,Food
259,508,12,Sports
302,196,6,Food
822,349,6,Technology
45,504,16,Food
330,666,13,Technology
329,981,20,Fashion
908,147,16,Fashion
783,677,1,Travel
328,552,12,Fashion
703,209,6,Technology
451,676,2,Fashion
666,163,10,Technology
161,661,11,Food
820,924,17,Food
519,745,16,Food
341,909,11,Food
232,824,19,Sports
409,957,15,Travel
250,514,8,Technology
569,622,10,Travel
278,39,8,Technology
750,617,2,Food
924,669,15,Travel
355,687,2,Food
88,851,9,Sports
859,275,5,Travel
127,657,19,Fashion
288,807,1,Food
526,161,12,Sports
318,662,16,Food
662,194,8,Sports
571,807,1,Sports
515,386,10,Sports
857,397,4,Travel
488,606,6,Sports
967,832,17,Sports
32,685,1,Sports
752,900,10,Travel
319,371,15,Technology
187,664,18,Food
35,1,18,Technology
76,662,14,Fashion
184,150,5,Food
265,787,17,Travel
216,9,4,Technology
905,376,6,Food
516,262,8,Food
897,927,2,Food
506,346,8,Travel
672,60,12,Technology
970,991,18,Sports
626,349,9,Technology
245,682,2,Technology
519,860,4,Sports
693,329,2,Food
881,259,17,Technology
929,891,14,Travel
601,338,18,Fashion
310,539,17,Sports
871,290,19,Food
326,905,5,Travel
297,628,14,Technology
641,776,17,Food
464,705,12,Fashion
998,105,8,Sports
929,105,5,Food
198,938,2,Travel
806,244,12,Technology
958,814,10,Sports
386,391,18,Food
886,352,16,Travel
407,987,19,Fashion
659,461,20,Fashion
635,636,1,Travel
94,899,5,Travel
85,574,12,Sports
55,556,3,Food
840,384,1,Technology
755,267,5,Travel
432,959,20,Travel
734,430,17,Travel
453,108,2,Travel
996,643,2,Sports
272,637,5,Travel
735,665,3,Travel
730,864,2,Sports
867,681,5,Sports
782,951,11,Fashion
720,99,10,Sports
928,804,8,Fashion
512,600,14,Sports
605,469,3,Travel
168,519,20,Sports
796,815,11,Technology
345,380,19,Food
258,447,10,Sports
331,260,8,Travel
645,671,11,Sports
529,313,15,Travel
547,551,1,Travel
12,197,13,Food
505,14,16,Technology
19,681,20,Fashion
531,456,20,Sports
294,857,3,Sports
440,749,12,Travel
333,686,14,Travel
898,593,9,Technology
813,15,20,Sports
246,899,4,Fashion
938,971,4,Travel
703,926,2,Fashion
688,352,3,Travel
100,623,19,Travel
695,6,10,Travel
740,65,12,Technology
713,858,17,Sports
663,965,5,Fashion
172,527,9,Technology
783,389,17,Sports
635,326,15,Travel
529,779,16,Fashion
60,857,15,Sports
974,573,12,Travel
926,594,6,Sports
655,109,16,Sports
733,527,19,Travel
869,616,12,Sports
63,205,5,Fashion
168,891,11,Sports
491,654,6,Food
351,140,1,Food
649,783,11,Technology
324,598,13,Food
548,793,3,Food
283,914,6,Fashion
162,517,2,Technology
804,46,14,Fashion
789,907,9,Technology
295,702,10,Travel
123,742,7,Fashion
556,518,3,Sports
809,182,8,Technology
706,0,16,Food
389,443,9,Sports
808,568,1,Food
425,259,13,Food
380,979,14,Travel
61,599,6,Food
836,2,2,Sports
788,876,15,Fashion
518,662,9,Travel
163,676,12,Fashion
922,567,6,Sports
111,924,7,Technology
381,717,2,Food
80,565,3,Fashion
117,763,3,Fashion
566,963,2,Technology
447,476,2,Food
315,443,15,Fashion
952,928,3,Travel
361,555,1,Travel
817,712,13,Technology
95,343,6,Sports
894,725,6,Travel
746,21,13,Fashion
596,665,14,Technology
873,686,7,Travel
362,876,16,Fashion
16,32,20,Fashion
973,747,16,Fashion
93,662,9,Technology
536,250,17,Travel
779,914,12,Sports
107,742,3,Fashion
145,86,1,Sports
111,484,6,Sports
377,371,9,Technology
833,682,12,Fashion
851,89,1,Food
921,352,5,Food
652,429,11,Technology
381,526,9,Fashion
206,15,14,Food
758,172,18,Fashion
549,490,2,Sports
356,561,8,Technology
527,945,3,Fashion
324,180,12,Fashion
415,195,19,Technology
463,519,11,Travel
325,959,19,Sports
601,965,16,Food
866,422,11,Sports
792,697,19,Sports
807,357,12,Fashion
679,966,11,Food
871,307,15,Fashion
834,819,15,Technology
818,482,20,Sports
976,877,10,Sports
364,450,16,Sports
826,405,13,Travel
568,986,6,Fashion
539,690,7,Fashion
964,54,7,Fashion
929,379,4,Fashion
993,363,8,Fashion
851,27,17,Travel
556,142,1,Technology
729,610,9,Technology
796,117,10,Technology
129,21,20,Travel
629,520,7,Fashion
576,432,15,Fashion
559,595,17,Fashion
153,338,3,Travel
242,395,14,Food
778,268,15,Technology
904,184,4,Food
345,158,5,Travel
94,1,16,Technology
87,226,16,Sports
885,224,17,Food
803,983,16,Food
668,591,13,Travel
440,788,4,Sports
397,771,3,Travel
763,45,10,Sports
757,880,5,Fashion
960,755,8,Travel
444,558,2,Fashion
532,972,19,Travel
216,271,17,Food
365,387,7,Food
717,821,1,Travel
380,59,18,Fashion
950,968,12,Travel
461,991,6,Travel
252,579,10,Food
318,828,12,Sports
175,436,5,Technology
650,105,2,Technology
193,29,17,Sports
401,152,16,Travel
931,853,8,Sports
228,81,17,Food
906,246,15,Sports
84,560,13,Travel
82,441,20,Travel
804,180,10,Sports
718,870,20,Sports
981,32,15,Sports
351,887,12,Fashion
852,78,12,Fashion
692,255,1,Fashion
100,105,9,Technology
573,893,9,Sports
207,164,15,Fashion
817,729,18,Sports
349,789,8,Sports
333,384,9,Sports
20,45,6,Technology
118,976,11,Fashion
449,197,8,Sports
42,599,17,Technology
977,54,18,Sports
569,758,14,Sports
675,724,11,Travel
931,128,8,Technology
532,224,11,Fashion
871,992,20,Food
30,713,10,Sports
759,137,3,Food
218,937,12,Sports
205,594,7,Fashion
869,855,10,Technology
328,209,2,Food
343,734,4,Travel
732,678,9,Technology
178,248,18,Travel
789,411,1,Food
630,373,12,Technology
759,62,20,Food
902,520,8,Food
426,247,5,Fashion
750,224,9,Sports
973,912,9,Sports
380,355,8,Food
737,422,8,Sports
789,202,15,Technology
210,199,18,Sports
602,2,18,Sports
72,514,7,Sports
246,58,16,Fashion
965,937,12,Food
504,435,18,Food
187,285,18,Technology
83,819,15,Sports
866,36,13,Travel
872,457,13,Technology
22,379,10,Food
773,241,20,Food
195,528,18,Technology
24,502,14,Technology
337,431,16,Food
595,556,12,Travel
324,447,1,Travel
210,957,8,Travel
667,235,15,Travel
656,61,17,Food
746,370,10,Food
441,569,8,Travel
805,702,4,Technology
446,877,9,Travel
934,83,9,Sports
47,136,17,Fashion
479,641,1,Travel
305,945,3,Food
505,394,9,Food
12,818,16,Fashion
285,867,10,Travel
975,647,17,Technology
989,741,5,Technology
499,886,15,Fashion
750,831,20,Food
733,948,4,Technology
216,82,10,Technology
858,354,19,Sports
790,333,19,Fashion
20,562,18,Sports
348,519,10,Food
589,280,12,Technology
677,221,18,Fashion
25,623,4,Sports
697,415,17,Fashion
345,122,9,Travel
13,262,9,Food
867,571,13,Travel
632,562,20,Food
302,746,8,Travel
607,999,3,Sports
11,942,20,Travel
679,386,7,Fashion
533,971,7,Technology
891,195,4,Technology
795,506,20,Travel
153,327,11,Fashion
30,980,3,Sports
377,45,5,Sports
648,294,1,Technology
184,197,18,Travel
812,628,19,Food
955,482,19,Fashion
167,258,11,Fashion
718,968,20,Technology
758,891,6,Technology
443,315,6,Food
998,337,8,Food
